image_path,class_name,label
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\VeryMildDemented\verymildDem645.jpg,VeryMildDemented,1
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\NonDemented\nonDem860.jpg,NonDemented,0
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\NonDemented\nonDem2273.jpg,NonDemented,0
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\NonDemented\nonDem219.jpg,NonDemented,0
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\NonDemented\nonDem672.jpg,NonDemented,0
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\NonDemented\26 (84).jpg,NonDemented,0
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\NonDemented\29 (33).jpg,NonDemented,0
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\VeryMildDemented\30 (53).jpg,VeryMildDemented,1
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\NonDemented\nonDem533.jpg,NonDemented,0
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\NonDemented\nonDem535.jpg,NonDemented,0
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\NonDemented\nonDem2164.jpg,NonDemented,0
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\NonDemented\nonDem1531.jpg,NonDemented,0
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\NonDemented\nonDem1746.jpg,NonDemented,0
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\VeryMildDemented\verymildDem936.jpg,VeryMildDemented,1
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\NonDemented\32 (82).jpg,NonDemented,0
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\VeryMildDemented\32 (54).jpg,VeryMildDemented,1
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\NonDemented\nonDem1129.jpg,NonDemented,0
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\NonDemented\nonDem1610.jpg,NonDemented,0
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\NonDemented\27 (22).jpg,NonDemented,0
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\VeryMildDemented\verymildDem644.jpg,VeryMildDemented,1
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\VeryMildDemented\verymildDem1664.jpg,VeryMildDemented,1
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\VeryMildDemented\27 (40).jpg,VeryMildDemented,1
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\VeryMildDemented\verymildDem1038.jpg,VeryMildDemented,1
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\VeryMildDemented\verymildDem1111.jpg,VeryMildDemented,1
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\MildDemented\mildDem184.jpg,MildDemented,1
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\NonDemented\30 (47).jpg,NonDemented,0
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\NonDemented\nonDem161.jpg,NonDemented,0
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\NonDemented\29 (59).jpg,NonDemented,0
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\NonDemented\29 (6).jpg,NonDemented,0
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\NonDemented\nonDem477.jpg,NonDemented,0
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\NonDemented\nonDem899.jpg,NonDemented,0
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\NonDemented\nonDem2279.jpg,NonDemented,0
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\MildDemented\mildDem275.jpg,MildDemented,1
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\NonDemented\nonDem1309.jpg,NonDemented,0
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\VeryMildDemented\32 (6).jpg,VeryMildDemented,1
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\NonDemented\nonDem295.jpg,NonDemented,0
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\VeryMildDemented\verymildDem841.jpg,VeryMildDemented,1
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\NonDemented\nonDem249.jpg,NonDemented,0
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\NonDemented\31 (22).jpg,NonDemented,0
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\NonDemented\nonDem1134.jpg,NonDemented,0
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\MildDemented\mildDem415.jpg,MildDemented,1
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\VeryMildDemented\31 (69).jpg,VeryMildDemented,1
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\NonDemented\nonDem750.jpg,NonDemented,0
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\VeryMildDemented\27 (56).jpg,VeryMildDemented,1
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\NonDemented\nonDem56.jpg,NonDemented,0
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\VeryMildDemented\verymildDem370.jpg,VeryMildDemented,1
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\VeryMildDemented\verymildDem851.jpg,VeryMildDemented,1
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\VeryMildDemented\verymildDem1288.jpg,VeryMildDemented,1
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\NonDemented\nonDem345.jpg,NonDemented,0
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\NonDemented\nonDem814.jpg,NonDemented,0
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\NonDemented\nonDem1341.jpg,NonDemented,0
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\MildDemented\mildDem605.jpg,MildDemented,1
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\VeryMildDemented\verymildDem1451.jpg,VeryMildDemented,1
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\MildDemented\mildDem627.jpg,MildDemented,1
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\VeryMildDemented\30 (18).jpg,VeryMildDemented,1
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\VeryMildDemented\verymildDem26.jpg,VeryMildDemented,1
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\VeryMildDemented\verymildDem1171.jpg,VeryMildDemented,1
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\NonDemented\nonDem1693.jpg,NonDemented,0
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\VeryMildDemented\27 (50).jpg,VeryMildDemented,1
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\NonDemented\nonDem1620.jpg,NonDemented,0
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\NonDemented\nonDem485.jpg,NonDemented,0
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\NonDemented\nonDem1674.jpg,NonDemented,0
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\VeryMildDemented\verymildDem1513.jpg,VeryMildDemented,1
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\VeryMildDemented\verymildDem612.jpg,VeryMildDemented,1
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\NonDemented\nonDem1794.jpg,NonDemented,0
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\VeryMildDemented\verymildDem814.jpg,VeryMildDemented,1
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\NonDemented\nonDem191.jpg,NonDemented,0
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\NonDemented\nonDem1556.jpg,NonDemented,0
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\NonDemented\28 (82).jpg,NonDemented,0
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\MildDemented\29 (7).jpg,MildDemented,1
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\VeryMildDemented\verymildDem1107.jpg,VeryMildDemented,1
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\NonDemented\nonDem2428.jpg,NonDemented,0
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\VeryMildDemented\verymildDem346.jpg,VeryMildDemented,1
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\VeryMildDemented\verymildDem309.jpg,VeryMildDemented,1
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\NonDemented\nonDem118.jpg,NonDemented,0
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\VeryMildDemented\verymildDem1316.jpg,VeryMildDemented,1
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\NonDemented\28 (91).jpg,NonDemented,0
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\MildDemented\mildDem450.jpg,MildDemented,1
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\VeryMildDemented\verymildDem1751.jpg,VeryMildDemented,1
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\MildDemented\mildDem272.jpg,MildDemented,1
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\NonDemented\nonDem289.jpg,NonDemented,0
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\MildDemented\27.jpg,MildDemented,1
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\NonDemented\nonDem1392.jpg,NonDemented,0
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\NonDemented\29 (55).jpg,NonDemented,0
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\NonDemented\nonDem317.jpg,NonDemented,0
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\NonDemented\nonDem374.jpg,NonDemented,0
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\ModerateDemented\moderateDem25.jpg,ModerateDemented,1
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\NonDemented\32 (55).jpg,NonDemented,0
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\VeryMildDemented\verymildDem832.jpg,VeryMildDemented,1
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\NonDemented\27 (46).jpg,NonDemented,0
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\NonDemented\nonDem1408.jpg,NonDemented,0
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\VeryMildDemented\29 (52).jpg,VeryMildDemented,1
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\NonDemented\nonDem1316.jpg,NonDemented,0
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\MildDemented\mildDem666.jpg,MildDemented,1
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\NonDemented\nonDem1888.jpg,NonDemented,0
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\VeryMildDemented\verymildDem198.jpg,VeryMildDemented,1
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\NonDemented\nonDem1112.jpg,NonDemented,0
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\VeryMildDemented\verymildDem1241.jpg,VeryMildDemented,1
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\NonDemented\nonDem997.jpg,NonDemented,0
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\MildDemented\mildDem43.jpg,MildDemented,1
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\NonDemented\nonDem2236.jpg,NonDemented,0
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\NonDemented\nonDem1749.jpg,NonDemented,0
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\VeryMildDemented\verymildDem1132.jpg,VeryMildDemented,1
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\NonDemented\nonDem1565.jpg,NonDemented,0
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\VeryMildDemented\verymildDem607.jpg,VeryMildDemented,1
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\NonDemented\nonDem714.jpg,NonDemented,0
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\MildDemented\mildDem631.jpg,MildDemented,1
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\NonDemented\nonDem1491.jpg,NonDemented,0
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\NonDemented\nonDem1861.jpg,NonDemented,0
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\VeryMildDemented\verymildDem995.jpg,VeryMildDemented,1
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\NonDemented\26 (87).jpg,NonDemented,0
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\NonDemented\nonDem1832.jpg,NonDemented,0
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\VeryMildDemented\31 (27).jpg,VeryMildDemented,1
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\MildDemented\mildDem156.jpg,MildDemented,1
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\NonDemented\nonDem1269.jpg,NonDemented,0
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\NonDemented\nonDem1846.jpg,NonDemented,0
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\NonDemented\27 (100).jpg,NonDemented,0
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\NonDemented\nonDem861.jpg,NonDemented,0
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\VeryMildDemented\verymildDem1279.jpg,VeryMildDemented,1
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\NonDemented\nonDem844.jpg,NonDemented,0
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\NonDemented\nonDem503.jpg,NonDemented,0
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\NonDemented\nonDem1334.jpg,NonDemented,0
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\NonDemented\30 (21).jpg,NonDemented,0
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\NonDemented\32 (69).jpg,NonDemented,0
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\VeryMildDemented\32 (29).jpg,VeryMildDemented,1
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\MildDemented\mildDem228.jpg,MildDemented,1
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\NonDemented\nonDem869.jpg,NonDemented,0
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\MildDemented\mildDem353.jpg,MildDemented,1
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\NonDemented\nonDem2069.jpg,NonDemented,0
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\VeryMildDemented\30 (69).jpg,VeryMildDemented,1
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\VeryMildDemented\verymildDem45.jpg,VeryMildDemented,1
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\NonDemented\nonDem1423.jpg,NonDemented,0
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\MildDemented\mildDem373.jpg,MildDemented,1
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\NonDemented\nonDem1163.jpg,NonDemented,0
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\NonDemented\nonDem1263.jpg,NonDemented,0
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\NonDemented\nonDem1767.jpg,NonDemented,0
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\NonDemented\nonDem1125.jpg,NonDemented,0
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\NonDemented\nonDem1492.jpg,NonDemented,0
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\MildDemented\mildDem685.jpg,MildDemented,1
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\VeryMildDemented\verymildDem1428.jpg,VeryMildDemented,1
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\NonDemented\nonDem2005.jpg,NonDemented,0
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\MildDemented\mildDem40.jpg,MildDemented,1
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\VeryMildDemented\verymildDem1255.jpg,VeryMildDemented,1
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\NonDemented\29 (2).jpg,NonDemented,0
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\VeryMildDemented\verymildDem1309.jpg,VeryMildDemented,1
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\NonDemented\nonDem2008.jpg,NonDemented,0
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\VeryMildDemented\verymildDem228.jpg,VeryMildDemented,1
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\VeryMildDemented\29 (5).jpg,VeryMildDemented,1
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\NonDemented\nonDem733.jpg,NonDemented,0
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\MildDemented\mildDem131.jpg,MildDemented,1
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\VeryMildDemented\verymildDem1106.jpg,VeryMildDemented,1
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\ModerateDemented\31 (2).jpg,ModerateDemented,1
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\NonDemented\26 (67).jpg,NonDemented,0
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\VeryMildDemented\verymildDem1169.jpg,VeryMildDemented,1
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\NonDemented\nonDem839.jpg,NonDemented,0
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\NonDemented\nonDem2192.jpg,NonDemented,0
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\NonDemented\27 (74).jpg,NonDemented,0
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\VeryMildDemented\26 (67).jpg,VeryMildDemented,1
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\VeryMildDemented\verymildDem1479.jpg,VeryMildDemented,1
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\NonDemented\nonDem630.jpg,NonDemented,0
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\VeryMildDemented\29 (8).jpg,VeryMildDemented,1
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\MildDemented\mildDem414.jpg,MildDemented,1
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\NonDemented\nonDem1675.jpg,NonDemented,0
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\NonDemented\nonDem422.jpg,NonDemented,0
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\NonDemented\nonDem2529.jpg,NonDemented,0
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\NonDemented\nonDem1185.jpg,NonDemented,0
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\NonDemented\nonDem375.jpg,NonDemented,0
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\NonDemented\nonDem992.jpg,NonDemented,0
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\VeryMildDemented\verymildDem160.jpg,VeryMildDemented,1
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\NonDemented\nonDem2327.jpg,NonDemented,0
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\MildDemented\mildDem641.jpg,MildDemented,1
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\MildDemented\27 (3).jpg,MildDemented,1
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\NonDemented\nonDem2168.jpg,NonDemented,0
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\NonDemented\nonDem1496.jpg,NonDemented,0
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\NonDemented\nonDem967.jpg,NonDemented,0
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\VeryMildDemented\verymildDem728.jpg,VeryMildDemented,1
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\VeryMildDemented\32 (32).jpg,VeryMildDemented,1
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\NonDemented\27 (47).jpg,NonDemented,0
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\NonDemented\nonDem1811.jpg,NonDemented,0
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\NonDemented\nonDem53.jpg,NonDemented,0
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\VeryMildDemented\verymildDem1166.jpg,VeryMildDemented,1
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\VeryMildDemented\verymildDem29.jpg,VeryMildDemented,1
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\VeryMildDemented\32 (4).jpg,VeryMildDemented,1
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\MildDemented\mildDem322.jpg,MildDemented,1
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\VeryMildDemented\verymildDem1030.jpg,VeryMildDemented,1
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\NonDemented\nonDem867.jpg,NonDemented,0
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\NonDemented\nonDem1064.jpg,NonDemented,0
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\VeryMildDemented\verymildDem1133.jpg,VeryMildDemented,1
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\VeryMildDemented\verymildDem1690.jpg,VeryMildDemented,1
C:\Users\HP\OneDrive\Documents\GitHub\MAJOR-PROJECT\archive\OriginalDataset\VeryMildDemented\28 (30).jpg,VeryMildDemented,1
